,datestop,timestop,arstmade,frisked,searched,forceuse,sex,race,age,zip,longitude,latitude,detailCM
20798,2015-11-20,2035,N,Y,N,SF,M,B,20, ,-73.93953203285331,40.69048354155346,85
20799,2015-11-20,2035,N,Y,N,SF,Z,W,19, ,-73.93953203285331,40.69048354155346,85
20800,2015-11-20,2050,N,Y,N,,M,B,29, ,-73.94537273595442,40.63878581069457,20
20801,2015-11-20,2100,N,N,N,,M,B,18, ,-73.9083931847034,40.75724020975133,85
20802,2015-11-20,2100,Y,Y,Y,SW,M,B,19, ,-73.9083931847034,40.75724020975133,85
20803,2015-11-20,2100,N,N,N,,M,P,17, ,-73.9083931847034,40.75724020975133,85
20804,2015-11-20,2110,N,Y,N,,M,B,20, ,-73.92739326643189,40.6650736317652,85
20806,2015-11-20,2110,N,Y,N,,M,B,26, ,-73.92739326643189,40.6650736317652,85
20807,2015-11-20,2130,N,N,N,SF,M,B,43, ,-73.94651002954753,40.79772987225386,24
20808,2015-11-20,2135,N,Y,Y,SW,M,B,29, ,-73.75174785062967,40.60360319951384,20
20809,2015-11-20,2135,N,N,N,SF,M,Q,21, ,-73.88063770287185,40.82663183201509,9
20810,2015-11-20,2220,Y,Y,Y,OT,M,B,14, ,-73.79241924837505,40.753406147918696,46
20811,2015-11-20,2250,Y,Y,Y,OT,M,P,16, ,-73.8453667206975,40.88630373614885,31
20812,2015-11-20,2250,Y,Y,Y,OT,M,Q,20, ,-73.8453667206975,40.88630373614885,31
20813,2015-11-20,2250,Y,Y,Y,OT,M,Q,24, ,-73.8453667206975,40.88630373614885,31
20814,2015-11-20,2250,N,Y,N,DS,M,Q,50, ,-74.13527680747205,40.551857222659734,45
20815,2015-11-20,2300,N,Y,N,,M,B,41, ,-73.7366439423969,40.694043527407665,85
20816,2015-11-20,2300,N,Y,N,,M,Q,19, ,-73.84757550549799,40.68007538344112,27
20817,2015-11-20,2308,N,Y,N,,M,Q,21, ,-73.94520127110343,40.68085223166073,20
20818,2015-11-20,2328,N,N,N,,M,P,23, ,-73.86805731855816,40.691184092010104,46
20819,2015-11-20,2328,N,N,N,,M,P,21, ,-73.86805731855816,40.691184092010104,46
20820,2015-11-20,2335,N,N,N,,M,P,52, ,-73.87901899430612,40.82858712855952,20
20821,2015-11-21,15,N,Y,N,,M,W,31, ,-74.00332723663608,40.741834634004945,28
20822,2015-11-21,35,Y,Y,Y,,M,B,25, ,-73.98014489354158,40.74166005126576,31
20823,2015-11-21,50,N,Y,N,,M,B,20, ,-74.08446686559333,40.611868806339416,20
20824,2015-11-21,51,N,Y,N,,M,B,13, ,-73.9926327745929,40.758429190580934,20
20825,2015-11-21,100,Y,Y,Y,SF,M,B,17, ,-73.99413673757837,40.6085647666591,27
20826,2015-11-21,106,Y,Y,Y,,F,B,19, ,-73.91673939446885,40.805592325267234,27
20827,2015-11-21,107,N,Y,N,,M,B,51, ,-73.84995670844845,40.87002826715899,20
20828,2015-11-21,110,N,Y,N,SW,M,B,20, ,-73.95266298582128,40.652488262984434,20
20829,2015-11-21,135,N,N,N,,M,Q,19, ,-73.91088798914704,40.76758161783441,60
20831,2015-11-21,155,N,Y,N,,M,W,34, ,-73.9325753819932,40.85886932369181,14
20832,2015-11-21,230,N,Y,N,,M,Q,21, ,-73.9883500281441,40.644562245578875,85
20833,2015-11-21,230,N,Y,N,,M,Q,20, ,-73.9883500281441,40.644562245578875,85
20836,2015-11-21,300,N,Y,N,,M,B,35, ,-73.9760623036615,40.604220156650044,20
20837,2015-11-21,300,N,N,N,,M,B,33, ,-73.9760623036615,40.604220156650044,20
20838,2015-11-21,330,N,N,N,,F,W,32, ,-73.8542735372711,40.66227592934241,24
20839,2015-11-21,451,N,Y,N,DS,M,Q,20, ,-73.87713404136099,40.87095792035952,20
20840,2015-11-21,540,N,Y,N,DS,M,P,1, ,-73.92153668936432,40.8145078078343,20
20842,2015-11-21,1300,N,Y,N,,M,B,28, ,-73.92905788850503,40.679276144988826,9
20843,2015-11-21,1356,Y,N,Y,,M,Q,18, ,-73.93738318728684,40.594176099073266,31
20844,2015-11-21,1432,Y,N,N,,M,B,40, ,-73.94811806122344,40.81060062557355,31
20845,2015-11-21,1438,N,Y,Y,,M,Q,40, ,-73.87006755061928,40.838345830827926,85
20846,2015-11-21,1640,Y,Y,Y,,M,Q,39, ,-73.95481879973009,40.779184527805846,68
20847,2015-11-21,1700,N,Y,Y,,M,P,18, ,-73.92776655089193,40.86292582423012,45
20848,2015-11-21,1701,N,N,N,,M,B,13, ,-73.74078578594685,40.69724236498714,14
20849,2015-11-21,1800,N,N,N,DS,M,B,18, ,-73.90817303647621,40.67081020639162,14
20850,2015-11-21,1800,Y,Y,N,SW,M,B,45, ,-73.93740755930494,40.81017536559598,20
20851,2015-11-21,1940,N,Y,Y,SF,M,B,14, ,-73.94414707279175,40.67823870000905,85
20852,2015-11-21,1949,N,Y,Y,OT,M,A,32, ,-73.78849613580287,40.75787295950633,46
20853,2015-11-21,2000,N,N,N,,M,W,34, ,-73.97622399586254,40.615358567508935,20
20854,2015-11-21,2010,Y,Y,Y,SW,M,P,20, ,-73.91261080920236,40.75596992413418,20
20855,2015-11-21,2024,N,N,N,,M,B,32, ,-73.99071444775,40.71827058294452,9
20856,2015-11-21,2025,Y,Y,Y,OT,M,B,39, ,-73.91780490490325,40.82320871429647,27
20857,2015-11-21,2100,N,N,N,,M,B,14, ,-74.00137324818101,40.66067469820343,68
20858,2015-11-21,2100,N,N,N,,M,B,16, ,-74.00137324818101,40.66067469820343,68
20859,2015-11-21,2105,N,Y,N,DS,M,B,33, ,-73.98063080742423,40.696346899752285,20
20861,2015-11-21,2250,N,Y,N,,M,B,24, ,-73.74659083877144,40.705127314463525,14
20862,2015-11-21,2310,N,Y,N,,M,B,17, ,-73.91176310848562,40.75557128964822,85
20863,2015-11-21,2310,N,Y,N,,M,Q,18, ,-73.91176310848562,40.75557128964822,85
20864,2015-11-21,2330,Y,Y,N,,M,B,29, ,-74.00026999247804,40.57865484070812,31
20865,2015-11-21,2350,N,Y,N,SW,M,Q,27, ,-73.86661562100454,40.66560110934529,20
20866,2015-11-22,25,N,Y,Y,OR,M,B,34, ,-73.94383660007149,40.683017199638,20
20867,2015-11-22,130,N,Y,N,OT,M,B,24, ,-73.98218218537603,40.68027651949769,20
20868,2015-11-22,140,N,Y,N,SW,M,B,1, ,-73.908239768301,40.8162024642747,20
20869,2015-11-22,200,N,Y,N,SF,M,B,19, ,-73.93491373415051,40.79668091070176,9
20870,2015-11-22,200,N,Y,N,SF,M,B,20, ,-73.93491373415051,40.79668091070176,9
20871,2015-11-22,200,N,Y,N,SF,M,B,21, ,-73.93491373415051,40.79668091070176,9
20872,2015-11-22,213,N,Y,N,,M,B,27, ,-73.94092809367869,40.738690515397494,23
20873,2015-11-22,220,N,N,N,,M,Q,40, ,-73.9823281024988,40.7146712201392,68
20874,2015-11-22,310,N,Y,N,SW,M,B,13, ,-73.93742023722204,40.804375769710255,45
20875,2015-11-22,316,N,Y,N,DS,M,Q,22, ,-73.90106328667748,40.868282881014835,20
20876,2015-11-22,404,Y,Y,Y,,M,Q,22, ,-73.82505149980587,40.68602695634322,20
20877,2015-11-22,416,N,Y,N,,M,A,15, ,-74.24077807612323,40.502340765299394,45
20878,2015-11-22,500,N,Y,N,,M,B,25, ,-73.9015867432896,40.88348343965792,27
20880,2015-11-22,958,N,Y,Y,,M,Q,38, ,-73.89663301399787,40.845786159319694,14
20881,2015-11-22,1057,N,Y,N,,M,B,20, ,-73.82660944994694,40.878660558126704,24
20882,2015-11-22,1200,N,N,N,SW,M,B,42, ,-73.93860749429636,40.629362284011236,46
20883,2015-11-22,1206,N,Y,N,,M,B,18, ,-73.90825148073571,40.83653258990276,9
20884,2015-11-22,1210,N,Y,N,,M,P,28, ,-73.90799052807579,40.837078579682895,9
20885,2015-11-22,1310,N,N,N,,M,B,20, ,-73.90637539651425,40.68280068313451,27
20886,2015-11-22,1625,Y,N,N,,M,B,36, ,-73.93158005832001,40.66322896168505,23
20887,2015-11-22,1635,N,Y,N,DS,M,B,15, ,-73.93896393171192,40.79111406885419,68
20890,2015-11-22,1823,N,Y,N,,M,B,16, ,-73.90504721604562,40.81541763367531,20
20891,2015-11-22,1823,N,Y,N,,M,Q,15, ,-73.90504721604562,40.81541763367531,20
20892,2015-11-22,1918,Y,Y,N,OT,M,Q,35, ,-74.03233559864077,40.618515734990815,60
20893,2015-11-22,1918,Y,Y,Y,OT,M,Q,45, ,-74.03233559864077,40.618515734990815,60
20894,2015-11-22,1918,Y,Y,Y,OT,M,W,33, ,-74.03233559864077,40.618515734990815,60
20895,2015-11-22,1922,Y,Y,Y,SW,M,B,26, ,-73.95040762092154,40.670984382472085,20
20896,2015-11-22,2005,N,Y,N,SF,F,B,21, ,-73.92383391168805,40.70439843182093,85
20897,2015-11-22,2040,N,N,N,,M,B,15, ,-73.92233091711383,40.70354380523535,68
20898,2015-11-22,2040,N,N,N,,M,B,14, ,-73.92233091711383,40.70354380523535,68
20899,2015-11-22,2100,N,N,N,,M,B,19, ,-74.19554210053316,40.55494617173296,46
20900,2015-11-22,2100,N,Y,N,,M,Q,19, ,-74.19554210053316,40.55494617173296,46
20901,2015-11-22,2100,N,Y,N,,M,Q,17, ,-74.19554210053316,40.55494617173296,46
20902,2015-11-22,2100,N,Y,N,,M,W,18, ,-74.19554210053316,40.55494617173296,46
20903,2015-11-22,2100,N,Y,N,,M,W,17, ,-74.19554210053316,40.55494617173296,46
20904,2015-11-22,2104,N,N,N,,M,B,25, ,-73.9517617144348,40.82236882258541,85
20905,2015-11-22,2104,N,N,N,,M,B,25, ,-73.94635243540058,40.82297850480881,85
20906,2015-11-22,2150,N,Y,N,,M,B,29, ,-73.85736935413685,40.8933922532735,20
20907,2015-11-22,2250,N,Y,N,,M,B,46, ,-73.85736935413685,40.8933922532735,20
20908,2015-11-22,2350,Y,N,N,,M,P,31, ,-73.88648306362346,40.81450332661089,9
20909,2015-11-23,115,N,Y,N,,M,B,30, ,-73.91542835682617,40.66898774658204,20
20910,2015-11-23,300,N,Y,Y,SF,M,B,38, ,-73.93363345740731,40.67162644101482,23
20911,2015-11-23,315,N,Y,N,,M,B,40, ,-73.99909086444791,40.72270648425187,14
20912,2015-11-23,411,N,Y,N,OT,M,Q,19, ,-73.82775454134352,40.70186014427117,14
20913,2015-11-23,855,Y,N,N,,F,Q,49, ,-74.02351985217783,40.634616070232624,96
20915,2015-11-23,1035,N,Y,N,,M,B,36, ,-73.79034193794763,40.676038334962826,45
20916,2015-11-23,1110,N,Y,N,,M,B,17, ,-73.9513103057375,40.708483819511855,20
20917,2015-11-23,1110,N,Y,N,,M,Q,17, ,-73.9513103057375,40.708483819511855,20
20918,2015-11-23,1220,N,Y,N,,M,B,31, ,-73.94859536896675,40.6416171712161,20
20919,2015-11-23,1240,N,Y,N,DS,M,B,28, ,-73.74712516350341,40.7049885059809,14
20920,2015-11-23,1240,Y,N,Y,OT,M,B,27, ,-73.9898848206074,40.57509713054218,31
20921,2015-11-23,1240,Y,N,Y,OT,M,B,18, ,-73.9898848206074,40.57509713054218,31
20923,2015-11-23,1327,N,Y,Y,DS,M,B,23, ,-73.90560062999992,40.853149658617916,20
20924,2015-11-23,1505,N,Y,N,SF,M,W,21, ,-74.24281007615653,40.505413438101534,9
20925,2015-11-23,1840,Y,Y,Y,OT,M,B,27, ,-73.93021366028889,40.6669665298292,14
20926,2015-11-23,1930,N,Y,Y,,M,B,25, ,-73.95000963464734,40.68253696705383,85
20927,2015-11-23,2015,Y,Y,Y,OT,M,B,55, ,-73.90403378099644,40.8342565355683,24
20928,2015-11-23,2045,N,Y,Y,SF,M,B,30, ,-73.85484629762574,40.89432779091071,20
20929,2015-11-23,2120,N,N,N,,M,Q,32, ,-73.91442808329333,40.69844940274452,14
20930,2015-11-23,2120,N,N,N,,M,Q,57, ,-73.91442808329333,40.69844940274452,14
20931,2015-11-23,2130,N,Y,N,,M,B,30, ,-73.85155206210322,40.90204439801025,24
20932,2015-11-23,2145,N,N,N,,M,B,32, ,-73.77247822766667,40.755325497232114,14
20933,2015-11-23,2305,N,Y,N,,M,Q,51, ,-74.01959082883434,40.64061416581181,20
20934,2015-11-23,2305,N,Y,N,,M,Q,27, ,-74.01959082883434,40.64061416581181,20
20935,2015-11-24,105,N,Y,N,SF,M,B,25, ,-73.90403378099644,40.8342565355683,27
20936,2015-11-24,110,N,N,N,,M,P,36, ,-73.86650987892547,40.69142110266049,85
20937,2015-11-24,140,N,N,N,,M,Q,22, ,-73.90394857700358,40.695526189511064,23
20938,2015-11-24,340,N,Y,N,,F,B,20, ,-73.74049842515012,40.703433937158515,45
20939,2015-11-24,825,N,N,N,,M,W,22, ,-73.73896486612225,40.76717490166141,14
20940,2015-11-24,825,N,N,N,,M,W,45, ,-73.73896486612225,40.76717490166141,14
20941,2015-11-24,825,N,N,N,,M,W,46, ,-73.73896486612225,40.76717490166141,14
20942,2015-11-24,825,N,N,N,,M,W,58, ,-73.73896486612225,40.76717490166141,14
20943,2015-11-24,1150,N,N,N,,M,B,46, ,-74.23871314155218,40.50711284803877,58
20944,2015-11-24,1150,N,N,N,,M,B,47, ,-74.23871314155218,40.50711284803877,14
20945,2015-11-24,1220,Y,Y,N,,M,B,26, ,-73.99538155017676,40.5754515627113,20
20946,2015-11-24,1226,Y,Y,N,,M,W,43, ,-73.99228295584425,40.599937762587764,14
20947,2015-11-24,1315,Y,N,N,,M,Q,27, ,-73.96144207569856,40.57761083502093,96
20948,2015-11-24,1400,N,Y,N,,M,B,22, ,-73.85892397822843,40.87836698586241,20
20949,2015-11-24,1500,N,Y,N,,M,A,21, ,-73.83103591998932,40.68217125310542,20
20950,2015-11-24,1547,N,N,N,,M,A,15, ,-73.80374332958718,40.70877970278454,14
20951,2015-11-24,1547,N,N,N,,M,B,15, ,-73.80416834920511,40.70898353960339,31
20952,2015-11-24,1547,N,N,N,,M,B,16, ,-73.80416834920511,40.70898353960339,31
20953,2015-11-24,1600,N,N,N,,M,Q,50, ,-73.978741537496,40.68375905169756,14
20954,2015-11-24,1604,Y,Y,N,SF,M,B,51, ,-73.95608280319802,40.778814477066604,68
20955,2015-11-24,1750,Y,Y,N,,M,B,28, ,-73.9903524385161,40.57747966022909,27
20956,2015-11-24,1813,N,N,N,,M,B,200, ,-73.9530782448605,40.65645738775423,85
20957,2015-11-24,1813,N,N,N,,M,B,15, ,-73.9530782448605,40.65645738775423,85
20959,2015-11-24,1835,N,N,N,,M,Q,20, ,-74.14691226344246,40.63115676247821,27
20960,2015-11-24,1950,Y,Y,Y,,M,B,19, ,-73.84788024238088,40.818337152248596,31
20961,2015-11-24,2025,N,Y,Y,SW,M,Q,31, ,-73.9797283853858,40.72289134683108,20
20962,2015-11-24,2045,N,N,N,,M,Q,23, ,-73.84202674595608,40.692284895225626,46
20963,2015-11-24,2045,N,N,N,,M,Q,25, ,-73.84202674595608,40.692284895225626,46
20964,2015-11-24,2046,N,Y,Y,OT,M,B,15, ,-73.90629288386378,40.66454510502327,20
20965,2015-11-24,2100,N,N,N,,M,B,16, ,-73.75199416192065,40.67883860032448,45
20966,2015-11-24,2100,N,Y,N,,M,B,16, ,-73.75199416192065,40.67883860032448,45
20967,2015-11-24,2104,Y,N,Y,OT,M,Q,34, ,-73.92985579302085,40.76732574229101,46
20968,2015-11-24,2130,N,Y,N,,M,A,25, ,-73.80619749613878,40.67478432207376,85
20969,2015-11-24,2130,N,Y,N,,M,A,20, ,-73.80619749613878,40.67478432207376,85
20970,2015-11-24,2130,N,Y,N,,M,A,26, ,-73.80619749613878,40.67478432207376,85
20971,2015-11-24,2200,N,Y,N,,M,B,23, ,-73.95563453049321,40.644145304969605,20
20972,2015-11-24,2216,N,Y,N,DS,M,Q,15, ,-73.89133522936797,40.84746928563931,20
20973,2015-11-24,2225,N,Y,N,,M,B,22, ,-73.9489850577532,40.63620737007307,27
20974,2015-11-24,2300,N,N,N,,M,W,19, ,-73.75413029043752,40.74387509002463,20
20975,2015-11-24,2300,N,N,N,,M,W,18, ,-73.75413029043752,40.74387509002463,20
20977,2015-11-24,2310,Y,Y,Y,,M,Q,22, ,-73.92744924236271,40.77268198561856,14
20978,2015-11-24,2320,N,N,N,,M,B,19, ,-73.9520214842079,40.637468534503526,27
20979,2015-11-24,2320,N,N,Y,,M,B,18, ,-73.9520214842079,40.637468534503526,27
20981,2015-11-24,2325,Y,Y,Y,,M,B,33, ,-73.97969376867958,40.7180989915038,20
20982,2015-11-24,2330,N,N,N,,M,Q,24, ,-73.86342031307512,40.68400384306163,46
20983,2015-11-24,2356,Y,Y,Y,OT,M,B,42, ,-73.90665511197659,40.833276079588316,31
20984,2015-11-25,49,N,N,N,,M,U,55, ,-73.84991771305361,40.664628097058134,45
20985,2015-11-25,100,N,Y,N,,M,Q,999, ,-73.91108800906274,40.874650499297616,20
20986,2015-11-25,100,N,Y,N,,M,Q,32, ,-73.91108800906274,40.874650499297616,20
20989,2015-11-25,136,N,Y,N,,M,U,30, ,-73.9218174226739,40.67701799279164,20
20990,2015-11-25,304,N,Y,N,,M,B,24, ,-73.83761095222661,40.650168322465866,85
20991,2015-11-25,740,N,N,N,,M,B,25, ,-73.92687163613054,40.69372325582961,31
20992,2015-11-25,745,N,N,N,,M,B,25, ,-73.92827475258608,40.70346531954746,14
20994,2015-11-25,945,N,Y,N,,F,B,23, ,-73.98862703263869,40.774115060570146,20
20995,2015-11-25,1035,N,Y,N,,M,B,33, ,-73.79034193794763,40.676038334962826,45
20996,2015-11-25,1100,N,Y,N,,M,B,17, ,-73.9465017569229,40.68667999556089,14
20997,2015-11-25,1147,N,N,N,,M,W,39, ,-73.95541887519461,40.68107348117863,14
20998,2015-11-25,1147,N,N,N,,M,W,35, ,-73.95541887519461,40.68107348117863,14
20999,2015-11-25,1200,N,N,N,,M,B,32, ,-73.80320243651302,40.674521228533905,46
21001,2015-11-25,1240,Y,Y,Y,,M,Q,20, ,-73.9831747003319,40.73333844391166,69
21002,2015-11-25,1255,Y,Y,N,SF,M,B,47, ,-73.9677278930377,40.76285217724244,68
21003,2015-11-25,1310,Y,N,N,,F,W,26, ,-73.98719146111725,40.597925371205015,14
21004,2015-11-25,1310,Y,N,N,OR,M,W,34, ,-73.98719146111725,40.597925371205015,14
21005,2015-11-25,1320,N,Y,N,,M,P,20, ,-73.88226634465178,40.82105074822729,85
21006,2015-11-25,1410,Y,Y,N,,M,W,27, ,-73.96818664354072,40.76222650346465,20
21007,2015-11-25,1442,N,Y,N,,M,B,49, ,-73.81785087852825,40.688678217094434,60
21008,2015-11-25,1840,Y,Y,Y,SW,M,B,16, ,-73.93246712015407,40.798158912094756,20
21009,2015-11-25,1845,Y,N,N,,M,Q,50, ,-73.90615008032587,40.83264987499865,31
21010,2015-11-25,1901,N,Y,Y,,M,B,36, ,-73.94794868868716,40.80545419190845,24
21011,2015-11-25,2015,N,Y,N,,M,B,15, ,-73.93268428972686,40.772698886635716,85
21012,2015-11-25,2025,Y,N,Y,,M,Q,55, ,-73.90383505339138,40.836737590239046,31
21013,2015-11-25,2030,N,Y,N,,M,A,25, ,-73.81241451517835,40.672851321077694,85
21014,2015-11-25,2030,N,Y,N,,M,A,19, ,-73.81241451517835,40.672851321077694,85
21016,2015-11-25,2105,N,Y,N,,M,B,14, ,-73.93268428972686,40.772698886635716,85
21018,2015-11-25,2140,N,N,N,,M,A,21, ,-73.79724095175891,40.71321770491866,46
21019,2015-11-25,2145,N,N,N,,M,A,21, ,-73.79724095175891,40.71321770491866,24
21020,2015-11-25,2158,N,Y,N,OR,M,B,13, ,-73.93268428972686,40.772698886635716,85
21021,2015-11-25,2245,N,Y,N,,M,B,39, ,-73.9843193147567,40.59195233307886,31
21022,2015-11-25,2250,N,Y,N,SF,M,B,19, ,-73.90866239999552,40.82414327329606,112
21023,2015-11-25,2335,N,Y,N,DS,F,B,19, ,-73.90520119760247,40.65659257951715,20
21024,2015-11-25,2335,N,Y,Y,SW,M,B,26, ,-73.90520119760247,40.65659257951715,20
21025,2015-11-25,2335,Y,Y,Y,OT,M,B,23, ,-73.90520119760247,40.65659257951715,20
21026,2015-11-25,2355,Y,Y,Y,,M,W,30, ,-74.01286315742654,40.63844673412486,45
21027,2015-11-26,30,Y,N,N,OR,M,B,23, ,-73.83428973184714,40.76275673397553,45
21028,2015-11-26,140,N,Y,N,,M,P,19, ,-73.92006014633884,40.82266959036455,85
21029,2015-11-26,210,Y,Y,Y,OT,M,A,50, ,-73.90813808105793,40.83490762991971,24
21030,2015-11-26,230,Y,Y,Y,,M,Q,26, ,-73.99509559526388,40.645946102408274,23
21031,2015-11-26,450,N,N,N,,M,P,30, ,-73.98528019403722,40.692159071767726,9
21032,2015-11-26,515,N,N,N,,M,Q,20, ,-73.98627184435122,40.692194876330774,45
21033,2015-11-26,812,N,Y,N,,M,B,54, ,-73.8958829068127,40.821621025212785,20
21034,2015-11-26,940,N,N,N,,M,B,12, ,-73.89022956700317,40.82096802819735,45
21035,2015-11-26,1212,N,N,N,,M,B,36, ,-73.98362949966159,40.76206504831353,113
21036,2015-11-26,1235,N,N,N,,M,B,46, ,-73.95898560719394,40.708818926490814,68
21037,2015-11-26,1322,N,Y,N,DS,M,B,20, ,-73.82177874485473,40.86364518246316,9
21038,2015-11-26,1444,N,Y,N,OT,M,B,24, ,-73.79639370001733,40.709532728638756,68
21039,2015-11-26,1444,N,Y,N,OT,M,B,25, ,-73.79639370001733,40.709532728638756,68
21041,2015-11-26,1602,N,N,N,,M,P,18, ,-73.86740057014008,40.863670949593086,45
21042,2015-11-26,1742,N,N,N,,M,P,21, ,-73.95371913927161,40.78205508485635,85
21043,2015-11-26,2109,N,Y,N,DS,M,Q,15, ,-73.85937784513145,40.85526540410922,85
21044,2015-11-26,2109,Y,Y,Y,DS,M,Q,18, ,-73.85937784513145,40.85526540410922,85
21045,2015-11-27,50,Y,Y,Y,DS,M,W,50, ,-73.85628093680803,40.84809241301749,24
21046,2015-11-27,50,Y,Y,Y,DS,M,W,47, ,-73.85628093680803,40.84809241301749,28
21047,2015-11-27,125,N,N,N,SF,M,Q,14, ,-73.73455827774421,40.73060462144257,45
21048,2015-11-27,149,N,Y,N,,M,A,36, ,-73.81972761177677,40.685384695620506,20
21049,2015-11-27,244,Y,Y,N,,M,Q,28, ,-73.97428722933039,40.62199780322973,100
21050,2015-11-27,244,Y,Y,N,,M,W,23, ,-73.97428722933039,40.62199780322973,100
21051,2015-11-27,255,N,Y,N,,M,B,21, ,-73.99954550670385,40.71178508640331,20
21052,2015-11-27,317,N,Y,N,,F,Q,31, ,-74.00210773157865,40.63538425210205,20
21053,2015-11-27,317,N,Y,N,,M,Q,34, ,-74.00210773157865,40.63538425210205,20
21054,2015-11-27,350,N,N,N,,M,Q,24, ,-73.99802677009714,40.71691502904856,14
21055,2015-11-27,445,N,N,N,,M,W,22, ,-73.999422586516,40.74400852297118,46
21056,2015-11-27,615,Y,Y,Y,,M,Q,30, ,-73.86295173568517,40.748842837509386,85
21057,2015-11-27,615,Y,Y,Y,,M,Q,40, ,-73.86295173568517,40.748842837509386,85
21058,2015-11-27,615,Y,Y,Y,,M,Q,21, ,-73.86243049754471,40.74783489226166,85
21059,2015-11-27,1035,N,Y,N,,M,B,18, ,-73.89189678366121,40.82441971498782,37
21060,2015-11-27,1120,N,Y,N,,M,B,40, ,-73.93355326325968,40.67251570235287,20
21061,2015-11-27,1130,N,Y,N,,M,A,16, ,-73.81942289809483,40.68073730869028,20
21062,2015-11-27,1130,N,Y,N,,M,P,15, ,-73.81942289809483,40.68073730869028,20
21063,2015-11-27,1230,N,Y,Y,OT,M,B,31, ,-73.84656549519364,40.85736524355297,9
21064,2015-11-27,1255,N,Y,N,,M,B,61, ,-73.80756027477656,40.677265146928704,46
21065,2015-11-27,1323,N,Y,N,,M,B,42, ,-73.71350480385699,40.73817089712913,14
21066,2015-11-27,1323,N,Y,N,,M,Q,41, ,-73.71350480385699,40.73817089712913,14
21067,2015-11-27,1340,Y,Y,Y,DS,M,B,53, ,-73.95654538914386,40.77818061831363,68
21068,2015-11-27,1430,N,Y,N,,M,W,36, ,-73.85283853789593,40.672278830220066,20
21070,2015-11-27,1530,N,N,N,,M,B,18, ,-74.00039278746905,40.64639909568575,14
21071,2015-11-27,1545,Y,Y,Y,,M,B,24, ,-73.86921423013466,40.875329750790236,20
21072,2015-11-27,1550,N,N,N,,M,B,54, ,-73.96124303181925,40.77173764955646,45
21073,2015-11-27,1905,N,Y,N,,M,B,54, ,-73.97370050525524,40.794580100226455,9
21074,2015-11-27,1907,N,Y,N,,M,Q,45, ,-73.88378513157541,40.84512069015788,20
21075,2015-11-27,1917,N,Y,N,,M,Q,42, ,-73.88378513157541,40.84512069015788,78
21076,2015-11-27,1917,N,Y,N,,M,Q,23, ,-73.88378513157541,40.84512069015788,78
21077,2015-11-27,2000,N,Y,Y,,F,B,50, ,-73.98979219054628,40.757232265258125,28
21078,2015-11-27,2000,N,Y,N,DS,M,Q,32, ,-73.8443868308216,40.693086839673136,46
21079,2015-11-27,2020,N,N,N,,F,B,20, ,-73.9237823687461,40.8157252257557,31
21080,2015-11-27,2020,Y,N,N,,F,B,21, ,-73.9237823687461,40.8157252257557,31
21081,2015-11-27,2020,Y,N,N,,M,B,14, ,-73.9237823687461,40.8157252257557,31
21082,2015-11-27,2020,Y,N,N,,M,Q,18, ,-73.9237823687461,40.8157252257557,31
21083,2015-11-27,2030,N,N,N,,F,B,25, ,-73.95398496911395,40.7788218926736,68
21084,2015-11-27,2110,N,N,N,,M,B,15, ,-73.98147645386788,40.689929769548186,9
21085,2015-11-27,2110,N,N,N,,M,B,19, ,-73.98147645386788,40.689929769548186,9
21086,2015-11-27,2110,N,N,N,,M,B,18, ,-73.98147645386788,40.689929769548186,9
21087,2015-11-27,2110,N,N,N,,M,B,16, ,-73.98147645386788,40.689929769548186,9
21088,2015-11-27,2120,N,Y,N,SF,M,B,14, ,-73.98147645386788,40.689929769548186,9
21089,2015-11-27,2122,N,N,N,,M,B,37, ,-73.80449242148241,40.672278195951286,27
21090,2015-11-27,2130,N,Y,N,,Z,W,22, ,-73.96878934949177,40.63925567478182,20
21091,2015-11-27,2204,Y,Y,Y,OT,M,B,23, ,-73.90658773346502,40.83751111652351,27
21092,2015-11-27,2205,N,N,N,,M,B,16, ,-73.86093700131893,40.851260023231916,85
21093,2015-11-27,2205,N,N,N,,M,P,19, ,-73.91673939446885,40.805592325267234,85
21094,2015-11-27,2210,N,N,N,,M,B,21, ,-73.93728602170154,40.643958351545585,46
21095,2015-11-27,2210,N,Y,N,,M,B,25, ,-73.93728602170154,40.643958351545585,46
21096,2015-11-27,2215,Y,Y,Y,OT,F,B,41, ,-73.98014489354158,40.74166005126576,17
21097,2015-11-27,2215,Y,Y,Y,,M,B,35, ,-73.98014489354158,40.74166005126576,31
21098,2015-11-27,2217,N,Y,N,,M,B,30, ,-73.79907964334934,40.59267529907138,20
21099,2015-11-27,2305,N,Y,N,DS,F,B,26, ,-73.9139333544631,40.819080577184124,9
21100,2015-11-27,2305,N,Y,N,DS,F,B,31, ,-73.9139333544631,40.819080577184124,9
21101,2015-11-27,2305,N,Y,N,DS,F,B,27, ,-73.9139333544631,40.819080577184124,9
21102,2015-11-27,2305,N,Y,N,DS,M,B,35, ,-73.9139333544631,40.819080577184124,9
21103,2015-11-27,2350,N,Y,N,,M,W,19, ,-73.96677504083422,40.63229432952671,20
21104,2015-11-28,50,Y,Y,N,OT,M,Q,20, ,-73.89131161712737,40.86413235800173,9
21105,2015-11-28,100,N,N,N,,F,B,27, ,-74.00904519390579,40.67498287447794,9
